File_Size,Index_of_Coincidence,Entropy,Nasty_Sig_Count,Super_Nasty_Sig_Count,Eval_Uses,Compression_Ratio,Longest_Word_Length,NonPrintableChars,ObfuscatedPHP,PasswordProtection,HiddenInAFile,DangerousPHP,DodgyPHP,SuspiciousEncoding,DodgyStrings,CloudflareBypass,Websites,Label
4394,0.04898877487,5.077826105,0,0,0,0.44287665,59,0,0,0,0,0,0,0,0,0,0,0
1939,0.03746233752,5.25283921,0,0,0,0.4853017019,37,0,0,0,0,0,1,0,0,0,0,0
8411,0.04121540269,5.26180359,0,0,0,0.2996076566,92,0,1,0,0,0,1,0,0,0,0,0
6836,0.1210883651,4.500654731,0,0,0,0.2279110591,64,0,0,0,0,2,0,0,0,0,0,0
8513,0.051180909,5.160751179,0,0,0,0.270644896,93,0,0,0,0,0,0,0,0,0,0,0
7912,0.03601699984,5.291136145,0,0,0,0.2875379171,49,0,0,0,0,0,1,0,0,0,0,0
19107,0.03777385021,5.426915818,1,0,0,0.2504841158,72,0,0,0,2,5,0,0,0,0,0,0
738,0.04093056983,4.942948287,0,0,0,0.4566395664,32,0,0,0,0,0,0,0,0,0,0,0
1244599,0.08507752753,4.486277926,36,0,0,0.1490247059,50,0,0,0,0,0,0,0,0,0,0,0
21906,0.05180105559,4.841775359,0,0,0,0.1997626221,23,0,0,0,0,0,0,0,0,0,0,0
6923,0.05102601561,4.942004135,0,0,0,0.2272136357,64,0,0,0,0,0,0,0,0,0,0,0
1193,0.06695798196,5.194073858,0,0,0,0.4199497066,44,0,0,0,0,0,0,0,0,0,0,0
1041,0.0529391118,5.01514526,0,0,0,0.5216138329,42,0,0,0,0,0,0,0,0,0,0,0
666,0.08081916503,4.931634835,0,0,0,0.5795795796,34,0,0,0,0,0,0,0,0,0,0,0
84844,0.0361237047,5.22604662,4,0,0,0.1598580925,83,0,3,0,0,12,0,0,0,0,0,0
12074,0.09041424208,4.774700931,0,0,0,0.375766109,52,0,0,0,0,0,0,0,0,0,0,0
2227,0.03253624653,5.355773977,0,0,0,0.4728334082,79,0,0,0,0,0,0,0,0,0,0,0
657,0.03598674685,5.199120285,0,0,0,0.6225266362,41,0,0,0,0,0,0,0,0,0,0,0
8489,0.0913155227,4.649428066,0,0,0,0.2492637531,46,0,0,0,0,0,0,0,0,0,0,0
3746,0.0345072305,5.291519057,0,0,0,0.286972771,74,0,0,0,0,0,0,0,0,0,0,0
3241,0.03492234907,5.253057504,0,0,0,0.4409132984,80,0,0,0,0,0,0,0,0,0,0,0
1838,0.03324363243,5.247019219,0,0,0,0.4771490751,74,0,0,0,0,0,0,0,0,0,0,0
4379,0.03529459876,5.333114097,0,0,0,0.4617492578,80,0,0,0,0,1,0,0,0,0,0,0
3620,0.03759730337,5.496619412,0,0,0,0.435359116,47,0,0,0,0,0,0,0,0,0,0,0
2027,0.07376109694,3.232962815,0,0,0,0.4701529354,23,0,0,0,0,0,0,0,0,0,0,0
1555,0.04718892233,4.780328451,0,0,0,0.4829581994,23,0,0,0,0,0,0,0,0,0,0,0
861,0.05904437782,4.663109365,0,0,0,0.5052264808,23,0,0,0,0,0,0,0,0,0,0,0
2231,0.06871096638,3.177512533,0,0,0,0.4571940834,23,0,0,0,0,0,0,0,0,0,0,0
1590,0.05121514251,4.732361516,0,0,0,0.5,26,0,0,0,0,0,0,0,0,0,0,0
1616,0.05124761173,4.832983229,0,0,0,0.5092821782,23,0,0,0,0,0,0,0,0,0,0,0
1602,0.0449406334,4.894983792,0,0,0,0.5305867665,23,0,0,0,0,0,0,0,0,0,0,0
1496,0.04765886288,4.865036928,0,0,0,0.5026737968,23,0,0,0,0,0,0,0,0,0,0,0
1481,0.05083645569,4.802162975,0,0,0,0.4956110736,23,0,0,0,0,0,0,0,0,0,0,0
1600,0.04962470833,4.860318582,0,0,0,0.500625,32,0,0,0,0,0,0,0,0,0,0,0
2268,0.06878734644,3.128414274,0,0,0,0.4532627866,23,0,0,0,0,0,0,0,0,0,0,0
1456,0.05195234319,4.761660215,0,0,0,0.3688186813,23,0,0,0,0,0,0,0,0,0,0,0
1580,0.0501099872,4.83140898,0,0,0,0.4917721519,23,0,0,0,0,0,0,0,0,0,0,0
1440,0.05013575448,4.813171681,0,0,0,0.4756944444,25,0,0,0,0,0,0,0,0,0,0,0
1876,0.06348864165,3.74450676,0,0,0,0.4674840085,23,0,0,0,0,0,0,0,0,0,0,0
1589,0.0488159102,4.81883202,0,0,0,0.5028319698,32,0,0,0,0,0,0,0,0,0,0,0
1756,0.05104408353,4.829694134,0,0,0,0.4834851936,23,0,0,0,0,0,0,0,0,0,0,0
1769,0.06616537458,3.539422867,0,0,0,0.4804974562,23,0,0,0,0,0,0,0,0,0,0,0
1601,0.05076689479,4.75123916,0,0,0,0.4553404122,23,0,0,0,0,0,0,0,0,0,0,0
1659,0.04414507537,5.011146211,0,0,0,0.5328511151,29,0,0,0,0,0,0,0,0,0,0,0
2021,0.06609413151,3.296304279,0,0,0,0.4730331519,23,0,0,0,0,0,0,0,0,0,0,0
1568,0.051761946,4.742982487,0,0,0,0.4764030612,23,0,0,0,0,0,0,0,0,0,0,0
1535,0.05218011713,4.725762377,0,0,0,0.4631921824,23,0,0,0,0,0,0,0,0,0,0,0
1874,0.0575553974,3.747093437,0,0,0,0.5133404482,48,0,0,0,0,0,0,0,0,0,0,0
2677,0.06466354492,3.211844935,0,0,0,0.3567426223,23,0,0,0,0,0,0,0,0,0,0,0
2103,0.06623695752,3.229653154,0,0,0,0.4778887304,23,0,0,0,0,0,0,0,0,0,0,0
2814,0.05841373467,3.108232184,0,0,0,0.3628287136,52,0,0,0,0,0,0,0,0,0,0,0
1650,0.06374998411,3.978268386,0,0,0,0.5412121212,23,0,0,0,0,0,0,0,0,0,0,0
2156,0.0658343842,3.200491363,0,0,0,0.439703154,23,0,0,0,0,0,0,0,0,0,0,0
1537,0.04837577222,4.717188928,0,0,0,0.5328562134,25,0,0,0,0,0,0,0,0,0,0,0
1671,0.05109668507,4.602693563,0,0,0,0.5122681029,24,0,0,0,0,0,0,0,0,0,0,0
1527,0.05266152891,4.760637839,0,0,0,0.4990176817,23,0,0,0,0,0,0,0,0,0,0,0
1598,0.05186821661,4.757071437,0,0,0,0.4712140175,29,0,0,0,0,0,0,0,0,0,0,0
1516,0.04584443689,4.909709722,0,0,0,0.515171504,23,0,0,0,0,0,0,0,0,0,0,0
1594,0.04894012775,4.892738102,0,0,0,0.4761606023,23,0,0,0,0,0,0,0,0,0,0,0
1626,0.05378480407,4.651104028,0,0,0,0.4532595326,23,0,0,0,0,0,0,0,0,0,0,0
2231,0.06727539103,3.141446305,0,0,0,0.4675033617,23,0,0,0,0,0,0,0,0,0,0,0
1603,0.0456935681,4.931995361,0,0,0,0.4840923269,23,0,0,0,0,0,0,0,0,0,0,0
1728,0.04804154441,4.912204379,0,0,0,0.4895833333,23,0,0,0,0,0,0,0,0,0,0,0
1378,0.05121436394,4.785644648,0,0,0,0.4259796807,23,0,0,0,0,0,0,0,0,0,0,0
1438,0.05030075346,4.844605543,0,0,0,0.5201668985,25,0,0,0,0,0,0,0,0,0,0,0
2640,0.05727942218,3.232316974,0,0,0,0.3852272727,54,0,0,0,0,0,0,0,0,0,0,0
1531,0.04830020136,4.762188575,0,0,0,0.5179621163,23,0,0,0,0,0,0,0,0,0,0,0
2257,0.06586828759,3.160495164,0,0,0,0.4723083739,28,0,0,0,0,0,0,0,0,0,0,0
1787,0.05456569512,4.708420105,0,0,0,0.4974818131,23,0,0,0,0,0,0,0,0,0,0,0
1547,0.05646378689,4.037498793,0,0,0,0.592760181,35,0,0,0,0,0,0,0,0,0,0,0
1584,0.05640729574,4.007318104,0,0,0,0.5883838384,34,0,0,0,0,0,0,0,0,0,0,0
3899,0.03639301285,5.114388373,0,0,0,0.3052064632,67,0,0,0,0,0,0,0,0,0,0,0
15669,0.04204620142,5.114633164,1,0,0,0.298870381,55,0,0,0,0,0,0,0,0,0,0,0
6853,0.037253766,5.048742831,1,0,0,0.3099372538,91,0,0,0,0,0,0,0,0,0,0,0
6327,0.03932171518,4.91079238,0,0,0,0.2492492492,67,0,0,0,0,0,0,0,0,0,0,0
39047,0.03919216521,5.157173396,1,0,0,0.2810715292,81,0,0,0,0,0,0,0,0,0,0,0
18375,0.03755283308,5.102100255,1,0,0,0.2969251701,207,0,0,0,0,0,0,0,0,0,0,0
286133,0.04394710937,5.267934969,23,0,0,0.2524944694,158,0,0,0,0,0,0,0,0,0,0,0
97147,0.03334043744,5.378098835,12,0,0,0.321800982,174,0,0,0,0,0,0,0,0,0,0,0
59628,0.04502708863,5.127342953,0,0,0,0.2764473066,58,0,0,0,0,0,0,0,0,0,0,0
113081,0.03360998416,5.370422239,12,0,0,0.3226006137,271,0,0,0,0,0,0,0,0,0,0,0
15933,0.0358295728,5.290937971,0,0,0,0.3612627879,271,0,0,0,0,0,0,0,0,0,0,0
17987,0.06225780235,4.846166288,0,0,0,0.3793295158,16,0,0,0,0,0,0,0,0,0,0,0
9212,0.04627995101,4.982854162,0,0,0,0.3850412505,91,0,0,0,0,0,0,0,0,0,0,0
151,0.05730684327,4.278411629,0,0,0,0.7748344371,11,0,0,0,0,0,0,0,0,0,0,0
3210,0.06335452568,4.444070387,0,0,0,0.2679127726,15,0,0,0,0,0,0,0,0,0,0,0
155,0.03615692852,5.49400866,0,0,0,1.012903226,34,0,0,0,0,0,0,0,0,0,0,0
2641,0.04998938648,4.833437787,0,0,0,0.4570238546,46,0,0,0,0,0,0,0,0,0,0,0
1999,0.03816572951,4.968514236,0,0,0,0.3496748374,135,0,0,0,0,0,0,0,0,0,0,0
37298,0.03075952279,5.525013653,10,0,0,0.3539063757,455,0,0,0,0,0,0,0,0,0,0,0
696,0.1128917556,4.749338374,0,0,0,0.4568965517,37,0,0,0,0,0,0,0,0,0,0,0
465,0.08305524657,4.510115384,0,0,0,0.488172043,24,0,0,0,0,0,0,0,0,0,0,0
2374,0.05721307989,4.761814047,0,0,0,0.4848357203,69,0,0,0,0,0,0,0,0,0,0,0
24,0.04710144928,3.720175521,0,0,0,1.333333333,12,0,0,0,0,0,0,0,0,0,0,0
883,0.1695004918,3.703251209,0,0,0,0.369195923,68,0,0,0,0,0,0,0,0,0,0,0
1071,0.04237981797,5.285345857,0,0,0,0.5966386555,16,0,0,0,0,0,0,0,0,0,0,0
133,0.04932786512,4.373864074,0,0,0,0.6616541353,14,0,0,0,0,0,0,0,0,0,0,0
1052,0.07742580848,4.731623782,0,0,0,0.4068441065,44,0,0,0,0,0,0,0,0,0,0,0
11205,0.05165914959,5.08610924,0,0,0,0.3634984382,71,0,0,0,0,0,0,0,0,0,0,0
161,0.05131987578,4.330276047,0,0,0,0.7080745342,16,0,0,0,0,0,0,0,0,0,0,0
2152,0.06778164906,4.629965919,0,0,0,0.4200743494,64,0,0,0,0,0,0,0,0,0,0,0
963,0.07509018724,4.799006051,0,0,0,0.3779854621,57,0,0,0,0,0,0,0,0,0,0,0
1729,0.06046901442,4.754378073,0,0,0,0.3152111047,28,0,0,0,0,0,0,0,0,0,0,0
84119,0.1389575301,5.14331823,0,0,0,0.1699140503,70,0,0,0,0,0,0,0,0,0,0,0
1709,0.08934926406,4.836693828,0,0,0,0.3095377414,28,0,0,0,0,0,0,0,0,0,0,0
40461,0.03744889457,5.148700519,0,0,0,0.2403054794,252,0,0,0,0,0,0,0,0,0,0,0
1709,0.08934926406,4.836693828,0,0,0,0.3095377414,28,0,0,0,0,0,0,0,0,0,0,0
3145,0.05297592245,4.953563629,0,0,0,0.2715421304,33,0,0,0,0,0,0,0,0,0,0,0
4058,0.09699511029,4.985514802,0,0,0,0.2639231148,42,0,0,0,0,0,0,0,0,0,0,0
4579,0.1007956292,5.00138967,0,0,0,0.2509281503,34,0,0,0,0,0,0,0,0,0,0,0
5573,0.0448147662,4.854053385,0,0,0,0.1675937556,38,0,0,0,0,0,0,0,0,0,0,0
1489,0.04929157911,4.725032448,0,0,0,0.2283411686,34,0,0,0,0,0,0,0,0,0,0,0
525,0.04539440204,4.702241967,0,0,0,0.3161904762,20,0,0,0,0,0,0,0,0,0,0,0
250,0.0295249371,5.751014359,0,0,0,0.928,66,0,0,0,0,0,0,0,0,0,0,0
1193,0.03438401863,5.181658007,0,0,0,0.537300922,587,0,0,0,0,0,0,0,0,0,0,0
1464,0.03861087144,5.109331812,0,0,0,0.4207650273,148,0,0,0,0,0,0,0,0,0,0,0
2134,0.04922556286,4.780928262,0,0,0,0.3458294283,67,0,0,0,0,0,0,0,0,0,0,0
1371,0.07478051611,5.066915291,0,0,0,0.4857768053,50,0,0,0,0,0,0,0,0,0,0,0
2609,0.04605371449,4.752878276,0,0,0,0.20774243,32,0,0,0,0,0,0,0,0,0,0,0
2701,0.04742276523,4.724272135,0,0,0,0.2028878193,34,0,0,0,0,0,0,0,0,0,0,0
2517,0.04634368646,4.74998906,0,0,0,0.2113627334,35,0,0,0,0,0,0,0,0,0,0,0
5386,0.04182679329,4.995482947,0,0,0,0.1997772001,39,0,0,0,0,0,0,0,0,0,0,0
3046,0.04516019825,4.753692172,0,0,0,0.1986211425,39,0,0,0,0,0,0,0,0,0,0,0
5467,0.04512944011,5.022864539,0,0,0,0.2112676056,37,0,0,0,0,0,0,0,0,0,0,0
2860,0.04556559216,4.724985534,0,0,0,0.1937062937,39,0,0,0,0,0,0,0,0,0,0,0
927,0.02273535556,5.714167001,0,0,0,0.6051779935,61,0,0,0,0,0,0,0,0,0,0,0
17568,0.04750775019,4.691497789,0,0,0,0.1053051002,70,0,0,0,0,0,0,0,0,0,0,0
14209,0.04617012105,4.744176059,0,0,0,0.1193609684,55,0,0,0,0,0,0,0,0,0,0,0
2593,0.04649150372,4.723649968,0,0,0,0.2024681836,33,0,0,0,0,0,0,0,0,0,0,0
2839,0.04662655785,4.701585083,0,0,0,0.1887988728,40,0,0,0,0,0,0,0,0,0,0,0
2773,0.04834184928,4.67611881,0,0,0,0.1914893617,38,0,0,0,0,0,0,0,0,0,0,0
2876,0.04459478745,4.770689973,0,0,0,0.2058414465,39,0,0,0,0,0,0,0,0,0,0,0
2838,0.04440243108,4.796844265,0,0,0,0.2057787174,39,0,0,0,0,0,0,0,0,0,0,0
4098,0.05917958515,5.21266086,0,0,0,0.3828696925,77,0,0,0,0,0,0,0,0,0,0,0
3771,0.08359383738,5.086406172,0,0,0,0.4396711748,50,0,0,0,0,0,0,0,0,0,0,0
3290,0.07204765632,5.215511228,0,0,0,0.3629179331,50,0,0,0,0,0,0,0,0,0,0,0
45475,0.0611325368,4.680578011,0,0,0,0.293062122,35,0,0,0,0,0,0,0,0,0,0,0
5173,0.04247484073,5.06010199,0,0,0,0.4546684709,60,0,0,0,0,0,0,0,0,0,0,0
1550,0.03716991441,5.04440609,0,0,0,0.315483871,27,0,0,0,0,0,0,0,0,0,0,0
942,0.0344602195,5.090639125,0,0,0,0.3195329087,27,0,0,0,0,0,0,0,0,0,0,0
6276,0.03897440195,5.170590633,0,0,0,0.3999362651,75,0,0,0,0,0,0,0,0,0,0,0
5768,0.03915836361,5.173342953,0,0,0,0.4211165049,71,0,0,0,0,0,0,0,0,0,0,0
281,0.0323335028,5.163054964,0,0,0,0.7046263345,42,0,0,0,0,0,0,0,0,0,0,0
364,0.04483170208,5.087722783,0,0,0,0.728021978,25,0,0,0,0,0,0,0,0,0,0,0
425,0.03899656597,5.11019813,0,0,0,0.6705882353,29,0,0,0,0,0,0,0,0,0,0,0
557,0.04445618026,4.952393321,0,0,0,0.5511669659,25,0,0,0,0,0,0,0,0,0,0,0
427,0.04570006052,4.952337801,0,0,0,0.6533957845,28,0,0,0,0,0,0,0,0,0,0,0
43,0.04318936877,4.07419579,0,0,0,1.186046512,43,0,0,0,0,0,0,0,0,0,0,0
620,0.03501485226,5.093896185,0,0,0,0.514516129,58,0,0,0,0,0,0,0,0,0,0,0
2394,0.04488516178,5.058652346,0,0,0,0.5250626566,60,0,0,0,0,0,0,0,0,0,0,0
13000,0.04469242013,4.911383148,0,0,0,0.1693846154,60,0,0,0,0,0,0,0,0,0,0,0
205,0.05643232903,4.375909261,0,0,0,0.5707317073,16,0,0,0,0,0,0,0,0,0,0,0
41,0.04512195122,4.06716519,0,0,0,1.024390244,22,0,0,0,0,0,0,0,0,0,0,0
3296,0.03840549818,5.111223149,0,0,0,0.4702669903,60,0,0,0,0,0,0,0,0,0,0,0
6515,0.04482633897,4.933922258,0,0,0,0.4073676132,48,0,0,0,0,0,0,0,0,0,0,0
26426,0.06430448325,4.756091602,0,0,0,0.3543101491,20,0,0,0,0,0,0,0,0,0,0,0
240,0.03746135661,4.781897455,0,0,0,0.6166666667,23,0,0,0,0,0,0,0,0,0,0,0
847,0.0367700213,5.074934301,0,0,0,0.5301062574,91,0,0,0,0,0,0,0,0,0,0,0
1442,0.03924963925,5.089109136,0,0,0,0.4382801664,59,0,0,0,0,0,0,0,0,0,0,0
1322,0.03672298756,5.323896649,0,0,0,0.4357034796,40,0,0,0,0,0,0,0,0,0,0,0
117,0.03580901857,4.829477389,0,0,0,0.8974358974,30,0,0,0,0,0,0,0,0,0,0,0
2364,0.0381258445,5.020635969,0,0,0,0.391285956,52,0,0,0,0,0,0,0,0,0,0,0
672,0.03496593808,4.975498795,0,0,0,0.4836309524,23,0,0,0,0,0,0,0,0,0,0,0
791,0.03892845141,5.015385118,0,0,0,0.5423514539,94,0,0,0,0,0,0,0,0,0,0,0
1391,0.03923379465,5.080042301,0,0,0,0.4629762761,62,0,0,0,0,0,0,0,0,0,0,0
11851,0.04402935607,4.883690946,0,0,0,0.2086743735,316,0,0,0,0,0,0,0,0,0,0,0
12909,0.03823515852,5.172520312,0,0,0,0.2636145325,69,0,0,0,0,0,0,0,0,0,0,0
1270,0.04799488716,4.724967351,0,0,0,0.5015748031,34,0,0,0,0,0,0,0,0,0,0,0
480,0.03848645147,4.880404446,0,0,0,0.54375,53,0,0,0,0,0,0,0,0,0,0,0
973,0.03744517613,5.074171803,0,0,0,0.5344295992,93,0,0,0,0,0,0,0,0,0,0,0
1633,0.03939733641,5.093307317,0,0,0,0.4470300061,61,0,0,0,0,0,0,0,0,0,0,0
17341,0.03413795842,5.288862898,0,0,0,0.2509082521,61,0,0,0,0,0,0,0,0,0,0,0
1667,0.04573995165,4.863392991,0,0,0,0.4541091782,32,0,0,0,0,0,0,0,0,0,0,0
15785,0.04645700004,4.796164081,0,0,0,0.170668356,74,0,0,0,0,0,0,0,0,0,0,0
2324,0.03480016863,5.172499076,0,0,0,0.4694492255,168,0,0,0,0,0,0,0,0,0,0,0
4726,0.05275468983,4.896997935,0,0,0,0.3635209479,61,0,0,0,0,0,0,0,0,0,0,0
2355,0.03550247399,5.249704294,0,0,0,0.43014862,308,0,0,0,0,0,0,0,0,0,0,0
5308,0.04518402775,5.073850024,0,0,0,0.3771665411,95,0,0,0,0,0,0,0,0,0,0,0
1506,0.03791434484,5.12004225,0,0,0,0.4548472776,370,0,0,0,0,0,0,0,0,0,0,0
4039,0.04656775733,5.015317566,0,0,0,0.3939093835,64,0,0,0,0,0,0,0,0,0,0,0
3584,0.03902558834,5.101713688,1,0,0,0.4045758929,220,0,0,0,0,0,0,0,0,0,0,0
13766,0.05041008113,4.97871412,1,0,0,0.3206450676,62,0,0,0,0,0,0,0,0,0,0,0
3231,0.0299841033,5.286069911,0,0,0,0.3107397091,116,0,0,0,0,0,0,0,0,0,0,0
4361,0.02984549137,5.3357555,0,0,0,0.2880073378,71,0,0,0,0,0,0,0,0,0,0,0
2540,0.03849181121,5.074568649,0,0,0,0.4212598425,149,0,0,0,0,0,0,0,0,0,0,0
5227,0.04398161366,5.068915549,0,0,0,0.3638798546,65,0,0,0,0,0,0,0,0,0,0,0
1259,0.04014592549,4.992145705,0,0,0,0.4583002383,76,0,0,0,0,0,0,0,0,0,0,0
2189,0.04181470878,5.017632666,0,0,0,0.3864778438,68,0,0,0,0,0,0,0,0,0,0,0
676,0.04104755643,4.944053556,0,0,0,0.5369822485,76,0,0,0,0,0,0,0,0,0,0,0
1220,0.04043978172,5.008114271,0,0,0,0.4393442623,62,0,0,0,0,0,0,0,0,0,0,0
5930,0.03786561438,5.026487352,0,0,0,0.1527824621,65,0,0,0,0,0,0,0,0,0,0,0
1120,0.03565597678,5.127617567,0,0,0,0.475,80,0,0,0,0,0,0,0,0,0,0,0
420,0.04547107626,4.75385018,0,0,0,0.6523809524,33,0,0,0,0,0,0,0,0,0,0,0
419,0.04132646652,4.872690813,0,0,0,0.5584725537,80,0,0,0,0,0,0,0,0,0,0,0
1835,0.05011841124,4.901901245,0,0,0,0.446866485,72,0,0,0,0,0,0,0,0,0,0,0
886,0.03463544656,5.166948995,0,0,0,0.5112866817,52,0,0,0,0,0,0,0,0,0,0,0
860,0.03805669112,5.006979706,0,0,0,0.5290697674,107,0,0,0,0,0,0,0,0,0,0,0
2988,0.04647041531,4.973984486,0,0,0,0.422356091,61,0,0,0,0,0,0,0,0,0,0,0
609,0.0385715519,5.009130155,0,0,0,0.5369458128,50,0,0,0,0,0,0,0,0,0,0,0
82,0.03407984421,4.761590412,0,0,0,0.9756097561,32,0,0,0,0,0,0,0,0,0,0,0
79,0.03122807018,4.84353587,0,0,0,1.063291139,28,0,0,0,0,0,0,0,0,0,0,0
2188,0.03848358178,5.044528962,0,0,0,0.3322669104,22,0,0,0,0,0,0,0,0,0,0,0
6322,0.03464471506,5.246882819,2,0,0,0.3821575451,268,0,0,0,0,0,0,0,0,0,0,0
11568,0.04424017495,5.051136136,2,0,0,0.2880359613,62,0,0,0,0,0,0,0,0,0,0,0
10495,0.04987674619,4.806199186,0,0,0,0.1596950929,73,0,0,0,0,0,0,0,0,0,0,0
8164,0.03183076831,5.438685056,0,0,0,0.2727829495,64,0,0,0,0,0,0,0,0,0,0,0
2297,0.05142141166,4.70159975,0,0,0,0.3844144536,33,0,0,0,0,0,0,0,0,0,0,0
4422,0.03967526395,5.056752446,0,0,0,0.3697421981,322,0,0,0,0,0,0,0,0,0,0,0
8222,0.04304851543,5.018066002,0,0,0,0.3054001459,88,0,0,0,0,0,0,0,0,0,0,0
3538,0.03738289228,5.136689808,0,0,0,0.3535895986,83,0,0,0,0,0,0,0,0,0,0,0
909,0.03731166068,5.081806479,0,0,0,0.5489548955,178,0,0,0,0,0,0,0,0,0,0,0
1484,0.03934360538,5.118487575,0,0,0,0.4669811321,61,0,0,0,0,0,0,0,0,0,0,0
11928,0.03284487113,5.307046859,0,0,0,0.3385311871,507,0,0,0,0,0,0,0,0,0,0,0
19657,0.04409248124,5.197924383,0,0,0,0.2819860609,66,0,0,0,0,0,0,0,0,0,0,0
6625,0.03606603774,5.154852899,0,0,0,0.2129811321,68,0,0,0,0,0,0,0,0,0,0,0
12491,0.04462055274,4.834195789,0,0,0,0.06460651669,52,0,0,0,0,0,0,0,0,0,0,0
1931,0.04329416689,4.964203339,0,0,0,0.3537027447,76,0,0,0,0,0,0,0,0,0,0,0
2860,0.039142623,5.121050484,0,0,0,0.3202797203,68,0,0,0,0,0,0,0,0,0,0,0
4052,0.03481450597,5.233933831,0,0,0,0.36994077,436,0,0,0,0,0,0,0,0,0,0,0
6747,0.04495081156,5.084872415,0,0,0,0.3151030087,59,0,0,0,0,0,0,0,0,0,0,0
2086,0.04052320943,4.974796857,0,0,0,0.426653883,138,0,0,0,0,0,0,0,0,0,0,0
5077,0.04826789668,4.911209057,0,0,0,0.3450856805,66,0,0,0,0,0,0,0,0,0,0,0
14380,0.03265892222,5.355211648,1,0,0,0.3449235049,239,0,0,0,0,0,0,0,0,0,0,0
31576,0.04587982976,5.042459638,1,0,0,0.2627311882,59,0,0,0,0,0,0,0,0,0,0,0
1357,0.03969993201,4.958554929,0,0,0,0.4148857775,26,0,0,0,0,0,0,0,0,0,0,0
12655,0.03059714667,5.435261758,1,0,0,0.3762149348,657,0,0,0,0,0,0,0,0,0,0,0
26419,0.04333959592,5.118506153,1,0,0,0.273855937,85,0,0,0,0,0,0,0,0,0,0,0
1938,0.02888826244,5.531822932,0,0,0,0.4169246646,80,0,0,0,0,0,0,0,0,0,0,0
16473,0.04255830377,5.155766286,0,0,0,0.2584835792,99,0,0,0,0,0,0,0,0,0,0,0
2814,0.04484560085,4.8625624,0,0,0,0.4584221748,34,0,0,0,0,0,0,0,0,0,0,0
37930,0.05438436366,4.723092023,0,0,0,0.09678354864,76,0,0,0,0,0,0,0,0,0,0,0
944,0.03955551162,5.029289714,0,0,0,0.4957627119,139,0,0,0,0,0,0,0,0,0,0,0
1521,0.03860498636,5.104021181,0,0,0,0.4332675871,65,0,0,0,0,0,0,0,0,0,0,0
5431,0.03310000261,5.344425254,0,0,0,0.4144724728,215,0,0,0,0,0,0,0,0,0,0,0
17154,0.05271428679,4.866352753,0,0,0,0.2569663052,65,0,0,0,0,0,0,0,0,0,0,0
1402,0.03532121442,5.18621118,0,0,0,0.4764621969,95,0,0,0,0,0,0,0,0,0,0,0
2161,0.0382269734,5.178123703,0,0,0,0.4183248496,63,0,0,0,0,0,0,0,0,0,0,0
13723,0.03062719823,5.456276985,0,0,0,0.3803104277,861,0,0,0,0,0,0,0,0,0,0,0
31685,0.04643329867,5.131348706,0,0,0,0.325138078,205,0,1,0,0,0,0,0,0,0,0,0
884,0.03576997616,5.17108631,0,0,0,0.5067873303,65,0,0,0,0,0,0,0,0,0,0,0
1647,0.03489523181,5.269168937,0,0,0,0.4790528233,72,0,0,0,0,0,0,0,0,0,0,0
226,0.05085545723,4.684383209,0,0,0,0.6150442478,30,0,0,0,0,0,0,0,0,0,0,0
1183,0.03679166077,5.091119797,0,0,0,0.4987320372,53,0,0,0,0,0,0,0,0,0,0,0
762,0.03534167296,5.020040691,0,0,0,0.530183727,44,0,0,0,0,0,0,0,0,0,0,0
1051,0.03892166191,5.039359935,0,0,0,0.4995242626,93,0,0,0,0,0,0,0,0,0,0,0
1589,0.03798786684,5.144869085,0,0,0,0.449339207,61,0,0,0,0,0,0,0,0,0,0,0
703,0.03567535146,5.12620537,0,0,0,0.5931721195,46,0,0,0,0,0,0,0,0,0,0,0
1938,0.02888826244,5.531822932,0,0,0,0.4169246646,80,0,0,0,0,0,0,0,0,0,0,0
613,0.03325549905,5.241701977,0,0,0,0.5530179445,58,0,0,0,0,0,0,0,0,0,0,0
492,0.04325832464,4.833366242,0,0,0,0.5589430894,91,0,0,0,0,0,0,0,0,0,0,0
881,0.03900290554,5.015366003,0,0,0,0.47446084,59,0,0,0,0,0,0,0,0,0,0,0
1569,0.04055130656,4.960297528,0,0,0,0.4391332059,212,0,0,0,0,0,0,0,0,0,0,0
2529,0.0396624939,5.065274241,0,0,0,0.3740608936,58,0,0,0,0,0,0,0,0,0,0,0
176,0.04093282283,4.66396635,0,0,0,0.5056818182,15,0,0,0,0,0,0,0,0,0,0,0
1046,0.04184361477,4.912806347,0,0,0,0.4560229446,99,0,0,0,0,0,0,0,0,0,0,0
1795,0.04041097029,5.020116392,0,0,0,0.4178272981,67,0,0,0,0,0,0,0,0,0,0,0
4028,0.0406250541,5.127102762,0,0,0,0.3478152929,64,0,0,0,0,0,0,0,0,0,0,0
445,0.04798056483,4.669313059,0,0,0,0.5820224719,38,0,0,0,0,0,0,0,0,0,0,0
5234,0.04258876807,4.866005228,0,0,0,0.209209018,79,0,0,0,0,0,0,0,0,0,0,0
98,0.03329037801,4.740384038,0,0,0,1.040816327,33,0,0,0,0,0,0,0,0,0,0,0
7217,0.03737698806,5.17642356,0,0,0,0.3746709159,208,0,0,0,0,0,0,0,0,0,0,0
12791,0.04843585771,5.030616841,0,0,0,0.3162379798,66,0,0,0,0,0,0,0,0,0,0,0
46,0.104040404,3.804188187,0,0,0,1.108695652,27,0,0,0,0,0,0,0,0,0,0,0
